Customer_ID,Age,Gender,Region,Brand_Preference,Purchase_Frequency,Average_Spend_INR,Purchase_Channel,Occasion,Mood,Satisfaction_Score
CUST2939,32,Other,North India,Nestle Kitkat,Weekly,1309.0,Online,No Occasion,Bored,3
CUST2940,28,Male,North India,Cadbury Dairy Milk,Weekly,1741.0,Online,Valentine'S Day,Stressed,5
CUST2941,22,Other,West India,Amul Dark,Monthly,990.0,Retail Store,Valentine'S Day,Happy,1
CUST2942,46,Female,North India,Cadbury Dairy Milk,Monthly,1110.0,Retail Store,Raksha Bandhan,Bored,3
CUST2943,55,Female,East India,Nestle Kitkat,Monthly,790.0,Supermarket,Diwali,Stressed,5
CUST2944,22,Female,North India,Toblerone,Weekly,1730.0,Online,New Year,Excited,1
CUST2945,42,Female,North India,Nestle Kitkat,Occasionally,374.0,Retail Store,Birthday,Relaxed,5
CUST2946,42,Other,North India,Amul Dark,Weekly,1129.0,Local Shop,Holi,Sad,3
CUST2947,37,Other,North India,Nestle Kitkat,Weekly,1194.0,Supermarket,Diwali,Happy,1
CUST2948,58,Male,North India,Cadbury Dairy Milk,Weekly,363.0,Supermarket,No Occasion,Relaxed,5
CUST2949,55,Other,West India,Nestle Kitkat,Weekly,1284.0,Local Shop,Valentine'S Day,Stressed,4
CUST2950,53,Other,South India,Nestle Kitkat,Monthly,1845.0,Local Shop,No Occasion,Bored,3
CUST2951,19,Other,West India,Toblerone,Weekly,152.0,Local Shop,Diwali,Happy,3
CUST2952,59,Male,East India,Nestle Kitkat,Weekly,488.0,Retail Store,New Year,Stressed,3
CUST2953,32,Other,South India,Nestle Kitkat,Occasionally,866.0,Local Shop,Birthday,Excited,1
CUST2954,29,Other,East India,5 Star,Weekly,796.0,Supermarket,Birthday,Relaxed,3
CUST2955,15,Other,North India,5 Star,Occasionally,87.0,Retail Store,Diwali,Sad,5
CUST2956,59,Female,East India,5 Star,Monthly,862.0,Online,New Year,Sad,4
CUST2957,58,Other,West India,Munch,Monthly,1693.0,Local Shop,Diwali,Happy,5
CUST2958,52,Male,West India,5 Star,Monthly,1487.0,Supermarket,Birthday,Happy,5
CUST2959,48,Male,North India,Nestle Kitkat,Monthly,1297.0,Local Shop,New Year,Bored,3
CUST2960,38,Male,North India,5 Star,Weekly,1066.0,Online,New Year,Stressed,4
CUST2961,22,Male,South India,Ferrero Rocher,Occasionally,1366.0,Retail Store,No Occasion,Stressed,4
CUST2962,46,Female,West India,Nestle Kitkat,Monthly,1769.0,Online,Valentine'S Day,Sad,4
CUST2963,26,Male,West India,Nestle Kitkat,Occasionally,204.0,Retail Store,Valentine'S Day,Happy,4
CUST2964,20,Female,South India,Cadbury Dairy Milk,Occasionally,1105.0,Supermarket,Valentine'S Day,Excited,2
CUST2965,39,Female,West India,Cadbury Dairy Milk,Weekly,1307.0,Supermarket,New Year,Relaxed,4
CUST2966,22,Female,South India,Cadbury Dairy Milk,Weekly,1980.0,Supermarket,No Occasion,Excited,3
CUST2967,27,Male,West India,Cadbury Dairy Milk,Weekly,538.0,Online,No Occasion,Stressed,4
CUST2968,49,Male,East India,Toblerone,Occasionally,1835.0,Local Shop,No Occasion,Happy,5
CUST2969,34,Female,East India,Munch,Occasionally,1643.0,Local Shop,No Occasion,Excited,2
CUST2970,57,Female,South India,Amul Dark,Monthly,1406.0,Online,No Occasion,Stressed,5
CUST2971,43,Male,South India,5 Star,Weekly,1748.0,Local Shop,Birthday,Relaxed,3
CUST2972,14,Other,North India,Cadbury Dairy Milk,Weekly,1090.0,Online,No Occasion,Excited,3
CUST2973,57,Other,West India,Munch,Occasionally,1487.0,Local Shop,Holi,Sad,4
CUST2974,43,Other,East India,Ferrero Rocher,Occasionally,1839.0,Retail Store,Raksha Bandhan,Relaxed,3
CUST2975,26,Male,North India,Cadbury Dairy Milk,Weekly,1731.0,Supermarket,Diwali,Happy,2
CUST2976,22,Male,West India,Cadbury Dairy Milk,Weekly,1814.0,Local Shop,Raksha Bandhan,Excited,5
CUST2977,42,Female,East India,Nestle Kitkat,Monthly,289.0,Online,Holi,Happy,3
CUST2978,48,Male,West India,Cadbury Dairy Milk,Weekly,1359.0,Retail Store,New Year,Bored,3
CUST2979,59,Male,South India,Nestle Kitkat,Occasionally,395.0,Local Shop,Raksha Bandhan,Happy,2
CUST2980,52,Male,East India,Cadbury Dairy Milk,Monthly,1448.0,Local Shop,New Year,Excited,1
CUST2981,27,Female,East India,Cadbury Dairy Milk,Monthly,65.0,Online,Diwali,Relaxed,1
CUST2982,26,Female,North India,Nestle Kitkat,Monthly,636.0,Retail Store,Holi,Happy,2
CUST2983,43,Other,West India,Munch,Monthly,999.0,Supermarket,Holi,Relaxed,3
CUST2984,41,Other,South India,Cadbury Dairy Milk,Weekly,309.0,Online,No Occasion,Happy,2
CUST2985,39,Male,South India,Cadbury Dairy Milk,Occasionally,1968.0,Local Shop,Raksha Bandhan,Happy,2
CUST2986,33,Male,West India,Perk,Monthly,410.0,Supermarket,No Occasion,Happy,1
CUST2987,21,Female,West India,Toblerone,Monthly,1472.0,Local Shop,Valentine'S Day,Excited,4
CUST2988,32,Other,South India,Nestle Kitkat,Monthly,509.0,Online,Birthday,Happy,3
CUST2989,47,Other,West India,Toblerone,Weekly,1996.0,Retail Store,Birthday,Bored,5
CUST2990,27,Other,North India,Nestle Kitkat,Weekly,1589.0,Supermarket,New Year,Happy,2
CUST2991,36,Male,West India,Cadbury Dairy Milk,Monthly,980.0,Online,No Occasion,Sad,1
CUST2992,28,Male,North India,Nestle Kitkat,Monthly,1836.0,Online,Birthday,Excited,4
CUST2993,48,Male,North India,Amul Dark,Monthly,1158.0,Supermarket,No Occasion,Bored,3
CUST2994,23,Female,West India,Nestle Kitkat,Occasionally,1136.0,Retail Store,Valentine'S Day,Happy,2
CUST2995,20,Other,East India,Perk,Monthly,149.0,Local Shop,Birthday,Sad,1
CUST2996,15,Female,East India,Cadbury Dairy Milk,Monthly,1907.0,Supermarket,Birthday,Happy,2
CUST2997,31,Other,North India,Perk,Weekly,804.0,Online,Valentine'S Day,Stressed,5
CUST2998,58,Male,West India,Nestle Kitkat,Occasionally,344.0,Supermarket,No Occasion,Excited,3
CUST2999,53,Female,North India,Ferrero Rocher,Monthly,1997.0,Supermarket,New Year,Stressed,3
CUST3000,15,Female,West India,Amul Dark,Weekly,1235.0,Retail Store,Birthday,Stressed,3
CUST3001,48,Male,West India,Perk,Monthly,978.0,Retail Store,Holi,Happy,3
CUST3002,37,Other,South India,Cadbury Dairy Milk,Monthly,1251.0,Local Shop,Birthday,Happy,1
CUST3003,48,Other,East India,5 Star,Occasionally,1517.0,Supermarket,Diwali,Happy,5
CUST3004,23,Other,East India,Perk,Occasionally,377.0,Retail Store,Birthday,Excited,2
CUST3005,28,Other,South India,Cadbury Dairy Milk,Monthly,1401.0,Retail Store,New Year,Happy,1
CUST3006,29,Male,South India,Munch,Occasionally,813.0,Online,No Occasion,Sad,4
CUST3007,54,Male,South India,Perk,Weekly,1115.0,Retail Store,Diwali,Excited,3
CUST3008,36,Male,North India,Ferrero Rocher,Monthly,291.0,Supermarket,Birthday,Relaxed,3
CUST3009,29,Male,North India,Cadbury Dairy Milk,Occasionally,1415.0,Supermarket,Diwali,Excited,2
CUST3010,60,Female,North India,Ferrero Rocher,Monthly,1164.0,Online,Diwali,Sad,3
CUST3011,32,Female,North India,Cadbury Dairy Milk,Monthly,1101.0,Online,New Year,Relaxed,3
CUST3012,34,Female,North India,Nestle Kitkat,Occasionally,508.0,Online,Raksha Bandhan,Stressed,2
CUST3013,18,Male,East India,Nestle Kitkat,Weekly,716.0,Supermarket,New Year,Bored,5
CUST3014,19,Other,East India,Perk,Weekly,1704.0,Supermarket,Birthday,Bored,1
CUST3015,26,Female,West India,Cadbury Dairy Milk,Monthly,1458.0,Local Shop,Raksha Bandhan,Sad,5
CUST3016,23,Female,East India,5 Star,Occasionally,1560.0,Retail Store,Birthday,Happy,2
CUST3017,24,Male,South India,Nestle Kitkat,Occasionally,269.0,Online,Diwali,Relaxed,3
CUST3018,58,Other,East India,Nestle Kitkat,Monthly,908.0,Retail Store,No Occasion,Relaxed,3
CUST3019,17,Other,South India,5 Star,Occasionally,313.0,Retail Store,Diwali,Excited,5
CUST3020,17,Other,East India,Amul Dark,Occasionally,170.0,Local Shop,Diwali,Sad,4
CUST3021,32,Male,North India,Nestle Kitkat,Weekly,1119.0,Supermarket,New Year,Relaxed,1
CUST3022,27,Other,East India,Nestle Kitkat,Occasionally,1353.0,Retail Store,No Occasion,Sad,3
CUST3023,38,Female,West India,Nestle Kitkat,Weekly,1188.0,Online,No Occasion,Happy,2
CUST3024,45,Female,North India,Amul Dark,Weekly,1241.0,Online,Valentine'S Day,Excited,5
CUST3025,42,Female,North India,Nestle Kitkat,Monthly,484.0,Supermarket,Raksha Bandhan,Happy,1
CUST3026,36,Male,West India,Perk,Monthly,1319.0,Supermarket,New Year,Sad,4
CUST3027,35,Other,East India,Amul Dark,Monthly,533.0,Supermarket,Holi,Happy,3
CUST3028,21,Male,East India,Cadbury Dairy Milk,Weekly,1448.0,Online,Birthday,Happy,5
CUST3029,15,Other,West India,Nestle Kitkat,Weekly,329.0,Supermarket,Birthday,Happy,3
CUST3030,48,Male,North India,Cadbury Dairy Milk,Weekly,1819.0,Local Shop,Diwali,Bored,5
CUST3031,60,Female,West India,Nestle Kitkat,Monthly,1095.0,Local Shop,Raksha Bandhan,Sad,4
CUST3032,19,Male,South India,Ferrero Rocher,Occasionally,763.0,Online,Birthday,Stressed,2
CUST3033,34,Male,South India,Ferrero Rocher,Occasionally,117.0,Local Shop,Diwali,Excited,2
CUST3034,26,Male,East India,5 Star,Occasionally,1721.0,Retail Store,Raksha Bandhan,Sad,1
CUST3035,60,Female,North India,Cadbury Dairy Milk,Monthly,792.0,Supermarket,Raksha Bandhan,Sad,3
CUST3036,41,Male,South India,Munch,Occasionally,1131.0,Local Shop,Birthday,Relaxed,3
CUST3037,28,Male,West India,Nestle Kitkat,Weekly,1600.0,Supermarket,Diwali,Happy,3
CUST3038,60,Female,East India,Nestle Kitkat,Weekly,1337.0,Local Shop,Birthday,Stressed,2
CUST3039,46,Other,East India,Perk,Monthly,1755.0,Supermarket,No Occasion,Happy,1
CUST3040,22,Male,North India,5 Star,Monthly,1496.0,Online,Diwali,Sad,2
CUST3041,19,Female,South India,Nestle Kitkat,Occasionally,1071.0,Retail Store,New Year,Happy,5
CUST3042,37,Male,East India,Perk,Monthly,1572.0,Supermarket,Holi,Relaxed,3
CUST3043,39,Female,West India,Toblerone,Weekly,340.0,Retail Store,Valentine'S Day,Stressed,5
CUST3044,27,Other,South India,5 Star,Occasionally,218.0,Supermarket,Diwali,Happy,4
CUST3045,44,Other,East India,Cadbury Dairy Milk,Monthly,1633.0,Online,Diwali,Bored,5
CUST3046,40,Male,East India,5 Star,Occasionally,1535.0,Retail Store,New Year,Bored,5
CUST3047,21,Female,South India,5 Star,Occasionally,1681.0,Local Shop,Birthday,Happy,5
CUST3048,19,Other,South India,Perk,Weekly,1912.0,Retail Store,Raksha Bandhan,Excited,2
CUST3049,28,Other,North India,5 Star,Weekly,605.0,Supermarket,Holi,Relaxed,5
CUST3050,38,Female,West India,Munch,Weekly,402.0,Retail Store,New Year,Excited,3
CUST3051,47,Male,North India,Nestle Kitkat,Weekly,1313.0,Online,Valentine'S Day,Happy,1
CUST3052,29,Other,North India,Cadbury Dairy Milk,Weekly,1876.0,Retail Store,Holi,Happy,4
CUST3053,35,Other,West India,Ferrero Rocher,Monthly,332.0,Retail Store,Raksha Bandhan,Excited,3
CUST3054,20,Other,West India,Cadbury Dairy Milk,Occasionally,1522.0,Retail Store,New Year,Excited,1
CUST3055,14,Male,North India,Nestle Kitkat,Occasionally,1655.0,Local Shop,Diwali,Relaxed,3
CUST3056,43,Other,South India,Amul Dark,Occasionally,1838.0,Retail Store,New Year,Excited,5
CUST3057,44,Female,West India,Nestle Kitkat,Weekly,1139.0,Supermarket,Raksha Bandhan,Sad,4
CUST3058,41,Male,North India,Perk,Monthly,1400.0,Supermarket,Birthday,Happy,3
CUST3059,15,Other,South India,5 Star,Monthly,505.0,Retail Store,Raksha Bandhan,Stressed,4
CUST3060,20,Female,East India,Nestle Kitkat,Weekly,1008.0,Retail Store,New Year,Happy,2
CUST3061,14,Female,South India,Munch,Occasionally,1054.0,Local Shop,Diwali,Excited,2
CUST3062,43,Male,North India,Cadbury Dairy Milk,Occasionally,526.0,Online,Raksha Bandhan,Bored,5
CUST3063,49,Female,West India,5 Star,Monthly,1921.0,Supermarket,Raksha Bandhan,Relaxed,5
CUST3064,32,Male,South India,5 Star,Occasionally,334.0,Local Shop,Diwali,Sad,2
CUST3065,41,Male,South India,Nestle Kitkat,Weekly,80.0,Supermarket,New Year,Excited,3
CUST3066,29,Male,South India,Nestle Kitkat,Monthly,497.0,Supermarket,No Occasion,Happy,1
CUST3067,22,Female,West India,Nestle Kitkat,Weekly,263.0,Retail Store,Holi,Stressed,1
CUST3068,53,Male,West India,5 Star,Weekly,1766.0,Supermarket,No Occasion,Relaxed,2
CUST3069,34,Male,South India,5 Star,Occasionally,1787.0,Online,Diwali,Relaxed,1
CUST3070,18,Female,South India,Nestle Kitkat,Occasionally,1653.0,Online,Diwali,Excited,3
CUST3071,55,Male,North India,Amul Dark,Monthly,1098.0,Online,Birthday,Stressed,1
CUST3072,46,Other,West India,Cadbury Dairy Milk,Monthly,1833.0,Local Shop,No Occasion,Relaxed,1
CUST3073,43,Female,South India,Ferrero Rocher,Monthly,1446.0,Online,New Year,Excited,2
CUST3074,24,Female,West India,Munch,Occasionally,446.0,Online,Birthday,Happy,4
CUST3075,24,Female,West India,Cadbury Dairy Milk,Occasionally,386.0,Supermarket,Diwali,Relaxed,4
CUST3076,28,Other,West India,Munch,Occasionally,985.0,Local Shop,Raksha Bandhan,Happy,3
CUST3077,37,Male,North India,5 Star,Occasionally,1017.0,Retail Store,Birthday,Relaxed,4
CUST3078,34,Female,East India,Munch,Monthly,904.0,Local Shop,New Year,Excited,5
CUST3079,39,Female,West India,Cadbury Dairy Milk,Monthly,952.0,Local Shop,Diwali,Happy,2
CUST3080,36,Female,West India,Cadbury Dairy Milk,Weekly,721.0,Retail Store,No Occasion,Excited,4
CUST3081,24,Other,South India,Cadbury Dairy Milk,Weekly,1353.0,Retail Store,No Occasion,Stressed,1
CUST3082,30,Other,West India,Perk,Occasionally,818.0,Retail Store,No Occasion,Happy,4
CUST3083,57,Other,East India,Amul Dark,Occasionally,672.0,Supermarket,No Occasion,Relaxed,2
CUST3084,59,Male,West India,Cadbury Dairy Milk,Monthly,608.0,Supermarket,Diwali,Excited,1
CUST3085,28,Male,North India,5 Star,Monthly,1764.0,Supermarket,No Occasion,Happy,1
CUST3086,16,Other,South India,Nestle Kitkat,Weekly,597.0,Online,Birthday,Stressed,2
CUST3087,24,Male,East India,Cadbury Dairy Milk,Monthly,972.0,Retail Store,No Occasion,Sad,3
CUST3088,45,Other,North India,Nestle Kitkat,Monthly,1271.0,Supermarket,Raksha Bandhan,Stressed,3
CUST3089,34,Male,East India,Cadbury Dairy Milk,Monthly,603.0,Supermarket,Birthday,Happy,2
CUST3090,30,Male,South India,Nestle Kitkat,Occasionally,528.0,Local Shop,Diwali,Stressed,2
CUST3091,60,Other,West India,Nestle Kitkat,Weekly,893.0,Supermarket,Diwali,Excited,2
CUST3092,45,Female,South India,Toblerone,Monthly,1675.0,Retail Store,No Occasion,Bored,1
CUST3093,39,Female,South India,5 Star,Monthly,1930.0,Retail Store,Holi,Happy,1
CUST3094,54,Male,West India,Nestle Kitkat,Occasionally,1653.0,Online,Birthday,Relaxed,2
CUST3095,31,Male,North India,Perk,Occasionally,119.0,Online,Birthday,Happy,1
CUST3096,60,Male,East India,Amul Dark,Monthly,554.0,Local Shop,New Year,Sad,5
CUST3097,26,Male,North India,Nestle Kitkat,Occasionally,159.0,Online,Valentine'S Day,Happy,2
CUST3098,37,Male,West India,Perk,Monthly,1455.0,Retail Store,Holi,Happy,1
CUST3099,46,Male,East India,Perk,Weekly,446.0,Online,Birthday,Excited,3
CUST3100,36,Other,West India,Amul Dark,Monthly,1482.0,Online,New Year,Happy,2
CUST3101,50,Female,North India,Amul Dark,Weekly,400.0,Supermarket,No Occasion,Stressed,2
CUST3102,35,Female,South India,Perk,Monthly,1607.0,Retail Store,Birthday,Bored,2
CUST3103,17,Other,East India,Nestle Kitkat,Occasionally,1574.0,Local Shop,Birthday,Bored,4
CUST3104,56,Other,West India,Toblerone,Occasionally,1044.0,Online,No Occasion,Happy,2
CUST3105,48,Female,East India,Cadbury Dairy Milk,Weekly,838.0,Online,No Occasion,Relaxed,3
CUST3106,36,Female,East India,Toblerone,Weekly,1984.0,Local Shop,No Occasion,Relaxed,1
CUST3107,48,Male,North India,Nestle Kitkat,Weekly,1780.0,Local Shop,Birthday,Relaxed,2
CUST3108,17,Female,South India,Cadbury Dairy Milk,Weekly,470.0,Retail Store,Valentine'S Day,Bored,5
CUST3109,51,Male,East India,Amul Dark,Weekly,1630.0,Local Shop,Raksha Bandhan,Excited,1
CUST3110,18,Male,North India,Nestle Kitkat,Monthly,971.0,Online,Diwali,Excited,3
CUST3111,57,Female,East India,5 Star,Occasionally,160.0,Retail Store,New Year,Stressed,4
CUST3112,48,Male,South India,Nestle Kitkat,Occasionally,258.0,Retail Store,Raksha Bandhan,Relaxed,3
CUST3113,57,Male,East India,Perk,Weekly,1815.0,Local Shop,New Year,Relaxed,4
CUST3114,16,Other,South India,Nestle Kitkat,Monthly,1512.0,Retail Store,No Occasion,Stressed,1
CUST3115,22,Female,North India,Cadbury Dairy Milk,Weekly,1251.0,Online,No Occasion,Happy,4
CUST3116,13,Other,North India,Nestle Kitkat,Weekly,980.0,Online,Diwali,Happy,1
CUST3117,33,Male,South India,Amul Dark,Monthly,1835.0,Online,Valentine'S Day,Happy,3
CUST3118,52,Male,South India,Perk,Weekly,474.0,Retail Store,Holi,Happy,3
CUST3119,51,Other,North India,Amul Dark,Monthly,377.0,Local Shop,Birthday,Happy,4
CUST3120,49,Other,South India,Munch,Occasionally,1957.0,Online,Holi,Stressed,5
CUST3121,15,Other,South India,Perk,Monthly,60.0,Supermarket,No Occasion,Relaxed,3
CUST3122,59,Male,West India,Munch,Occasionally,1325.0,Local Shop,Birthday,Relaxed,4
CUST3123,43,Female,East India,Cadbury Dairy Milk,Weekly,905.0,Retail Store,Birthday,Stressed,2
CUST3124,39,Male,North India,Cadbury Dairy Milk,Occasionally,1308.0,Online,Birthday,Bored,1
CUST3125,29,Other,North India,Nestle Kitkat,Weekly,1721.0,Retail Store,New Year,Relaxed,2
CUST3126,35,Female,West India,Cadbury Dairy Milk,Weekly,303.0,Online,Birthday,Excited,2
CUST3127,25,Other,South India,Ferrero Rocher,Weekly,1639.0,Retail Store,Holi,Bored,2
CUST3128,59,Male,South India,Ferrero Rocher,Monthly,1551.0,Supermarket,No Occasion,Happy,4
CUST3129,39,Female,South India,Amul Dark,Monthly,178.0,Retail Store,Valentine'S Day,Relaxed,3
CUST3130,32,Female,North India,Perk,Occasionally,1811.0,Retail Store,No Occasion,Relaxed,2
CUST3131,58,Male,West India,Munch,Occasionally,1605.0,Retail Store,New Year,Stressed,4
CUST3132,25,Other,East India,Toblerone,Monthly,149.0,Online,No Occasion,Happy,3
CUST3133,56,Other,West India,Cadbury Dairy Milk,Monthly,339.0,Local Shop,Diwali,Excited,1
CUST3134,36,Other,North India,Nestle Kitkat,Monthly,1642.0,Retail Store,Valentine'S Day,Happy,3
CUST3135,53,Male,East India,Nestle Kitkat,Occasionally,1299.0,Local Shop,Valentine'S Day,Bored,3
CUST3136,15,Other,South India,Cadbury Dairy Milk,Occasionally,1726.0,Online,Valentine'S Day,Excited,2
CUST3137,55,Female,West India,Ferrero Rocher,Monthly,1198.0,Retail Store,Raksha Bandhan,Relaxed,4
CUST3138,22,Other,West India,Amul Dark,Monthly,1511.0,Online,No Occasion,Happy,5
CUST3139,13,Other,North India,Cadbury Dairy Milk,Occasionally,1894.0,Local Shop,Birthday,Relaxed,1
CUST3140,25,Female,West India,Perk,Weekly,1637.0,Online,No Occasion,Stressed,4
CUST3141,26,Female,East India,Perk,Weekly,695.0,Online,Birthday,Stressed,2
CUST3142,45,Other,West India,Cadbury Dairy Milk,Monthly,1877.0,Local Shop,Diwali,Excited,4
CUST3143,14,Female,North India,Nestle Kitkat,Occasionally,714.0,Online,Birthday,Stressed,5
CUST3144,14,Male,West India,Toblerone,Monthly,1420.0,Local Shop,No Occasion,Relaxed,1
CUST3145,51,Female,East India,Ferrero Rocher,Occasionally,747.0,Local Shop,Birthday,Excited,3
CUST3146,53,Male,East India,Nestle Kitkat,Weekly,1824.0,Retail Store,Diwali,Happy,1
CUST3147,43,Female,North India,Nestle Kitkat,Monthly,232.0,Retail Store,No Occasion,Relaxed,5
CUST3148,16,Male,South India,Cadbury Dairy Milk,Monthly,400.0,Online,Raksha Bandhan,Relaxed,1
CUST3149,46,Male,North India,Cadbury Dairy Milk,Occasionally,1588.0,Online,New Year,Relaxed,1
CUST3150,31,Other,South India,5 Star,Weekly,1869.0,Online,Birthday,Excited,2
CUST3151,49,Female,East India,Cadbury Dairy Milk,Monthly,1451.0,Supermarket,Valentine'S Day,Bored,3
CUST3152,21,Female,West India,Nestle Kitkat,Weekly,757.0,Supermarket,Valentine'S Day,Relaxed,5
CUST3153,36,Female,West India,Cadbury Dairy Milk,Monthly,1538.0,Retail Store,No Occasion,Relaxed,2
CUST3154,25,Male,East India,5 Star,Occasionally,727.0,Local Shop,No Occasion,Relaxed,1
CUST3155,56,Other,North India,Cadbury Dairy Milk,Monthly,851.0,Supermarket,Birthday,Excited,1
CUST3156,42,Female,West India,Nestle Kitkat,Occasionally,389.0,Supermarket,Valentine'S Day,Sad,4
CUST3157,31,Other,North India,Amul Dark,Occasionally,1214.0,Local Shop,Diwali,Happy,2
CUST3158,53,Other,West India,Nestle Kitkat,Weekly,160.0,Online,Raksha Bandhan,Happy,5
CUST3159,22,Male,South India,Nestle Kitkat,Occasionally,310.0,Online,Birthday,Bored,5
CUST3160,54,Female,West India,Nestle Kitkat,Weekly,1969.0,Supermarket,Valentine'S Day,Stressed,5
CUST3161,56,Other,South India,5 Star,Weekly,1261.0,Supermarket,Diwali,Sad,5
CUST3162,26,Female,West India,Munch,Monthly,1929.0,Local Shop,Birthday,Excited,1
CUST3163,52,Female,West India,Nestle Kitkat,Occasionally,420.0,Local Shop,New Year,Stressed,1
CUST3164,60,Female,West India,Cadbury Dairy Milk,Monthly,1431.0,Supermarket,No Occasion,Sad,2
CUST3165,32,Other,West India,Cadbury Dairy Milk,Weekly,1346.0,Local Shop,Birthday,Happy,3
CUST3166,16,Male,West India,5 Star,Occasionally,1770.0,Online,New Year,Bored,5
CUST3167,50,Male,North India,Amul Dark,Occasionally,1872.0,Retail Store,Birthday,Happy,1
CUST3168,56,Other,South India,5 Star,Weekly,653.0,Supermarket,Birthday,Relaxed,2
CUST3169,51,Female,South India,Perk,Monthly,498.0,Retail Store,New Year,Relaxed,5
CUST3170,17,Female,West India,Munch,Weekly,1779.0,Local Shop,New Year,Excited,3
CUST3171,54,Male,North India,Toblerone,Monthly,1490.0,Retail Store,Birthday,Happy,5
CUST3172,44,Other,North India,5 Star,Monthly,1945.0,Supermarket,Birthday,Relaxed,4
CUST3173,18,Other,East India,Ferrero Rocher,Monthly,910.0,Local Shop,No Occasion,Stressed,5
CUST3174,26,Male,East India,Nestle Kitkat,Weekly,1461.0,Retail Store,New Year,Stressed,4
CUST3175,18,Other,North India,Ferrero Rocher,Occasionally,1411.0,Online,New Year,Excited,3
CUST3176,26,Other,East India,Ferrero Rocher,Weekly,1384.0,Supermarket,Holi,Happy,4
CUST3177,24,Male,South India,Amul Dark,Monthly,1993.0,Supermarket,Diwali,Excited,3
CUST3178,39,Male,North India,Cadbury Dairy Milk,Weekly,1402.0,Supermarket,Birthday,Excited,2
CUST3179,38,Other,East India,Perk,Monthly,1120.0,Supermarket,No Occasion,Bored,4
CUST3180,24,Other,North India,Ferrero Rocher,Weekly,705.0,Local Shop,Birthday,Sad,5
CUST3181,20,Male,East India,Amul Dark,Monthly,198.0,Online,Valentine'S Day,Stressed,5
CUST3182,22,Male,North India,Cadbury Dairy Milk,Monthly,399.0,Online,New Year,Relaxed,2
CUST3183,28,Female,West India,Nestle Kitkat,Weekly,372.0,Retail Store,Raksha Bandhan,Bored,1
CUST3184,38,Other,South India,Cadbury Dairy Milk,Weekly,914.0,Supermarket,Birthday,Excited,3
CUST3185,20,Other,East India,Toblerone,Monthly,1193.0,Supermarket,Raksha Bandhan,Relaxed,1
CUST3186,53,Male,West India,Ferrero Rocher,Weekly,1054.0,Retail Store,Birthday,Bored,1
CUST3187,57,Male,North India,Cadbury Dairy Milk,Monthly,447.0,Local Shop,New Year,Excited,2
CUST3188,41,Female,West India,Cadbury Dairy Milk,Monthly,695.0,Online,Birthday,Bored,2
CUST3189,32,Female,South India,Perk,Monthly,1270.0,Supermarket,Birthday,Sad,4
CUST3190,29,Male,East India,Cadbury Dairy Milk,Occasionally,462.0,Retail Store,Raksha Bandhan,Excited,4
CUST3191,31,Other,East India,Munch,Monthly,1512.0,Online,Valentine'S Day,Excited,4
CUST3192,29,Female,North India,Ferrero Rocher,Occasionally,86.0,Retail Store,Birthday,Happy,4
CUST3193,51,Male,South India,Nestle Kitkat,Occasionally,236.0,Retail Store,Raksha Bandhan,Bored,4
CUST3194,13,Male,West India,Perk,Occasionally,469.0,Local Shop,Holi,Stressed,5
CUST3195,41,Male,North India,Nestle Kitkat,Weekly,774.0,Online,New Year,Relaxed,2
CUST3196,26,Other,East India,5 Star,Occasionally,1533.0,Supermarket,Valentine'S Day,Excited,3
CUST3197,29,Male,West India,Nestle Kitkat,Occasionally,1183.0,Online,Diwali,Sad,3
CUST3198,25,Male,North India,Munch,Monthly,236.0,Local Shop,Diwali,Excited,3
CUST3199,41,Other,West India,Amul Dark,Monthly,520.0,Supermarket,Birthday,Relaxed,3
CUST3200,46,Male,West India,5 Star,Occasionally,1151.0,Online,Raksha Bandhan,Stressed,3
CUST3201,39,Male,North India,Cadbury Dairy Milk,Monthly,1447.0,Local Shop,Diwali,Happy,5
CUST3202,58,Female,West India,Nestle Kitkat,Monthly,859.0,Supermarket,Birthday,Relaxed,2
CUST3203,45,Male,West India,Perk,Occasionally,379.0,Supermarket,No Occasion,Excited,4
CUST3204,41,Other,South India,Perk,Monthly,1198.0,Retail Store,New Year,Stressed,4
CUST3205,49,Female,South India,Cadbury Dairy Milk,Weekly,1389.0,Retail Store,No Occasion,Relaxed,4
CUST3206,51,Male,East India,Nestle Kitkat,Monthly,1007.0,Local Shop,Diwali,Happy,2
CUST3207,31,Other,South India,Nestle Kitkat,Monthly,369.0,Supermarket,Diwali,Excited,2
CUST3208,58,Male,North India,Amul Dark,Occasionally,524.0,Online,Diwali,Happy,5
CUST3209,36,Female,West India,Nestle Kitkat,Monthly,1562.0,Supermarket,No Occasion,Excited,5
CUST3210,26,Other,East India,Nestle Kitkat,Occasionally,875.0,Local Shop,Valentine'S Day,Stressed,4
CUST3211,59,Female,South India,Cadbury Dairy Milk,Monthly,563.0,Online,Birthday,Happy,2
CUST3212,49,Other,West India,Nestle Kitkat,Monthly,383.0,Supermarket,Birthday,Excited,4
CUST3213,17,Other,North India,Cadbury Dairy Milk,Weekly,1144.0,Online,New Year,Relaxed,5
CUST3214,36,Male,West India,Munch,Monthly,514.0,Retail Store,Valentine'S Day,Relaxed,4
CUST3215,46,Other,North India,Cadbury Dairy Milk,Occasionally,1449.0,Online,Birthday,Excited,5
