Customer_ID,Age,Gender,Region,Brand_Preference,Purchase_Frequency,Average_Spend_INR,Purchase_Channel,Occasion,Mood,Satisfaction_Score
CUST3982,38,Male,South India,Nestle KitKat,Weekly,1602,Local Shop,Diwali,Happy,3
CUST3983,23,Male,South India,Nestle KitKat,Occasionally,1997,Supermarket,Birthday,Happy,1
CUST3984,25,Other,West India,Nestle KitKat,Occasionally,977,Retail Store,No Occasion,Excited,5
CUST3985,45,Other,South India,Perk,Monthly,1422,Online,No Occasion,Relaxed,4
CUST3986,49,Female,East India,Toblerone,Weekly,840,Retail Store,Raksha Bandhan,Excited,5
CUST3987,50,Female,North India,Cadbury Dairy Milk,Weekly,1818,Supermarket,New Year,Happy,2
CUST3988,13,Male,North India,Perk,Monthly,961,Local Shop,Diwali,Bored,4
CUST3989,51,Other,North India,Nestle KitKat,Monthly,1425,Retail Store,Diwali,Relaxed,1
CUST3990,39,Female,West India,Munch,Weekly,203,Local Shop,Birthday,Happy,1
CUST3991,48,Female,North India,Nestle KitKat,Occasionally,1583,Retail Store,Raksha Bandhan,Sad,4
CUST3992,44,Female,North India,Cadbury Dairy Milk,Weekly,1259,Local Shop,Holi,Excited,1
CUST3993,53,Male,North India,Ferrero Rocher,Weekly,993,Local Shop,No Occasion,Happy,4
CUST3994,27,Female,South India,Cadbury Dairy Milk,Weekly,644,Retail Store,Diwali,Bored,3
CUST3995,43,Female,South India,Cadbury Dairy Milk,Weekly,1640,Online,Raksha Bandhan,Sad,2
CUST3996,18,Other,South India,Perk,Occasionally,1498,Supermarket,Birthday,Stressed,5
CUST3997,37,Other,East India,Perk,Monthly,111,Supermarket,Birthday,Happy,4
CUST3998,30,Other,East India,Ferrero Rocher,Weekly,1474,Retail Store,No Occasion,Stressed,4
CUST3999,34,Male,East India,Perk,Occasionally,919,Local Shop,No Occasion,Happy,3
CUST4000,43,Other,North India,Ferrero Rocher,Occasionally,1132,Supermarket,New Year,Relaxed,5
CUST4001,48,Other,South India,Amul Dark,Occasionally,1215,Local Shop,Valentine's Day,Excited,3
CUST4002,21,Other,East India,Amul Dark,Occasionally,515,Online,Holi,Sad,3
CUST4003,58,Other,West India,Perk,Monthly,1222,Retail Store,Raksha Bandhan,Relaxed,2
CUST4004,15,Female,South India,Cadbury Dairy Milk,Monthly,1520,Online,No Occasion,Happy,1
CUST4005,45,Male,North India,Nestle KitKat,Monthly,1247,Local Shop,Diwali,Bored,5
CUST4006,39,Female,South India,Nestle KitKat,Weekly,360,Local Shop,Birthday,Stressed,3
CUST4007,55,Female,North India,Nestle KitKat,Monthly,1135,Retail Store,Diwali,Stressed,1
CUST4008,13,Male,East India,5 Star,Occasionally,1240,Local Shop,Birthday,Sad,1
CUST4009,56,Female,North India,Nestle KitKat,Monthly,1755,Retail Store,New Year,Excited,1
CUST4010,21,Other,North India,Cadbury Dairy Milk,Occasionally,865,Retail Store,New Year,Bored,1
CUST4011,17,Male,West India,Nestle KitKat,Monthly,152,Online,Holi,Bored,2
CUST4012,27,Female,South India,Cadbury Dairy Milk,Monthly,77,Supermarket,Birthday,Bored,2
CUST4013,21,Female,North India,Perk,Monthly,1669,Supermarket,Valentine's Day,Relaxed,3
CUST4014,57,Other,West India,Ferrero Rocher,Monthly,557,Local Shop,No Occasion,Happy,1
CUST4015,40,Female,West India,Perk,Monthly,183,Supermarket,Holi,Relaxed,3
CUST4016,25,Female,West India,Nestle KitKat,Weekly,108,Local Shop,Raksha Bandhan,Happy,4
CUST4017,36,Female,East India,Toblerone,Weekly,1163,Supermarket,Holi,Happy,2
CUST4018,57,Male,East India,Munch,Occasionally,119,Online,No Occasion,Happy,2
CUST4019,22,Male,North India,Perk,Weekly,234,Supermarket,New Year,Happy,5
CUST4020,54,Female,South India,Toblerone,Monthly,1511,Local Shop,Valentine's Day,Relaxed,4
CUST4021,34,Female,East India,Ferrero Rocher,Monthly,621,Local Shop,New Year,Stressed,2
CUST4022,51,Other,East India,Munch,Monthly,1547,Supermarket,Valentine's Day,Stressed,1
CUST4023,34,Male,North India,5 Star,Occasionally,1730,Retail Store,New Year,Excited,1
CUST4024,49,Male,North India,Munch,Occasionally,217,Online,Birthday,Sad,1
CUST4025,51,Male,East India,Amul Dark,Occasionally,627,Retail Store,No Occasion,Bored,3
CUST4026,32,Female,North India,5 Star,Monthly,1956,Supermarket,New Year,Relaxed,2
CUST4027,22,Other,West India,Ferrero Rocher,Monthly,1197,Retail Store,Raksha Bandhan,Stressed,3
CUST4028,22,Other,North India,Nestle KitKat,Occasionally,1286,Supermarket,New Year,Happy,2
CUST4029,38,Female,West India,Nestle KitKat,Occasionally,231,Local Shop,Valentine's Day,Sad,5
CUST4030,37,Female,East India,Toblerone,Occasionally,120,Retail Store,Valentine's Day,Excited,3
CUST4031,40,Other,South India,Cadbury Dairy Milk,Occasionally,605,Online,Birthday,Happy,2
CUST4032,25,Other,West India,Amul Dark,Weekly,901,Retail Store,Diwali,Excited,5
CUST4033,27,Male,South India,Nestle KitKat,Weekly,1268,Local Shop,No Occasion,Relaxed,2
CUST4034,18,Female,East India,Nestle KitKat,Occasionally,1642,Local Shop,Birthday,Happy,4
CUST4035,24,Male,North India,Toblerone,Occasionally,1365,Local Shop,Holi,Sad,3
CUST4036,31,Other,West India,Toblerone,Occasionally,1130,Retail Store,Valentine's Day,Relaxed,1
CUST4037,44,Male,West India,Amul Dark,Weekly,1962,Local Shop,New Year,Happy,5
CUST4038,23,Other,East India,Nestle KitKat,Monthly,732,Local Shop,Birthday,Stressed,5
CUST4039,50,Other,East India,Ferrero Rocher,Monthly,1373,Retail Store,Birthday,Excited,1
CUST4040,45,Male,North India,Nestle KitKat,Monthly,367,Retail Store,No Occasion,Relaxed,5
CUST4041,14,Female,South India,Nestle KitKat,Monthly,1444,Supermarket,Birthday,Stressed,1
CUST4042,27,Male,West India,Cadbury Dairy Milk,Occasionally,1156,Retail Store,New Year,Bored,1
CUST4043,48,Male,South India,Ferrero Rocher,Weekly,878,Local Shop,Diwali,Happy,2
CUST4044,17,Female,West India,Nestle KitKat,Monthly,143,Online,Valentine's Day,Stressed,3
CUST4045,27,Female,West India,Perk,Monthly,316,Local Shop,No Occasion,Stressed,4
CUST4046,55,Male,North India,Nestle KitKat,Monthly,1918,Local Shop,Holi,Excited,5
CUST4047,22,Other,West India,Nestle KitKat,Monthly,1449,Local Shop,Birthday,Relaxed,2
CUST4048,29,Male,West India,Cadbury Dairy Milk,Occasionally,1234,Retail Store,No Occasion,Sad,4
CUST4049,46,Other,East India,Munch,Weekly,663,Online,Birthday,Bored,4
CUST4050,36,Female,North India,Ferrero Rocher,Weekly,551,Local Shop,Birthday,Excited,5
CUST4051,22,Female,East India,Cadbury Dairy Milk,Occasionally,1450,Retail Store,Birthday,Happy,5
CUST4052,42,Other,West India,Ferrero Rocher,Monthly,1185,Supermarket,New Year,Excited,2
CUST4053,15,Male,North India,Toblerone,Weekly,627,Online,Valentine's Day,Excited,5
CUST4054,49,Female,West India,5 Star,Monthly,1695,Online,Birthday,Happy,4
CUST4055,15,Other,North India,Perk,Monthly,681,Retail Store,No Occasion,Stressed,5
CUST4056,52,Other,South India,Cadbury Dairy Milk,Weekly,328,Supermarket,Diwali,Excited,2
CUST4057,17,Male,South India,Perk,Weekly,803,Local Shop,Diwali,Happy,2
CUST4058,40,Other,North India,5 Star,Occasionally,1506,Supermarket,Diwali,Happy,2
CUST4059,56,Other,West India,Amul Dark,Monthly,1733,Online,Valentine's Day,Excited,5
CUST4060,26,Male,North India,Toblerone,Weekly,291,Retail Store,Birthday,Excited,3
CUST4061,51,Female,West India,Nestle KitKat,Weekly,1295,Supermarket,Diwali,Happy,2
CUST4062,23,Female,South India,Cadbury Dairy Milk,Monthly,832,Local Shop,Birthday,Relaxed,3
CUST4063,20,Female,West India,Toblerone,Weekly,1011,Supermarket,Birthday,Sad,1
CUST4064,49,Other,East India,Amul Dark,Occasionally,1359,Supermarket,Holi,Sad,2
CUST4065,20,Other,South India,Cadbury Dairy Milk,Monthly,1034,Retail Store,No Occasion,Bored,3
CUST4066,24,Male,East India,Nestle KitKat,Monthly,53,Retail Store,New Year,Sad,3
CUST4067,27,Other,South India,Toblerone,Occasionally,369,Online,Diwali,Sad,4
CUST4068,31,Other,South India,Cadbury Dairy Milk,Monthly,1394,Retail Store,Diwali,Bored,3
CUST4069,60,Female,East India,Cadbury Dairy Milk,Weekly,1081,Supermarket,Holi,Happy,4
CUST4070,58,Other,North India,Nestle KitKat,Monthly,1125,Local Shop,New Year,Happy,3
CUST4071,40,Other,West India,Munch,Monthly,1073,Online,Raksha Bandhan,Relaxed,3
CUST4072,19,Other,South India,Munch,Monthly,1215,Retail Store,Valentine's Day,Stressed,1
CUST4073,52,Male,West India,Ferrero Rocher,Monthly,1899,Supermarket,Holi,Happy,3
CUST4074,19,Other,South India,Amul Dark,Monthly,828,Supermarket,Birthday,Stressed,5
CUST4075,42,Male,West India,Nestle KitKat,Weekly,876,Online,Birthday,Sad,5
CUST4076,30,Female,South India,Cadbury Dairy Milk,Occasionally,329,Online,Raksha Bandhan,Excited,5
CUST4077,36,Other,North India,5 Star,Monthly,1161,Retail Store,New Year,Happy,1
CUST4078,18,Male,South India,Cadbury Dairy Milk,Monthly,1233,Retail Store,Holi,Relaxed,3
CUST4079,16,Female,North India,Ferrero Rocher,Monthly,1034,Local Shop,No Occasion,Stressed,1
CUST4080,15,Other,South India,Amul Dark,Monthly,1887,Online,New Year,Sad,3
CUST4081,59,Male,West India,Cadbury Dairy Milk,Weekly,77,Online,Birthday,Relaxed,4
CUST4082,18,Male,East India,Ferrero Rocher,Weekly,1601,Supermarket,New Year,Bored,1
CUST4083,38,Female,South India,Amul Dark,Weekly,859,Local Shop,Birthday,Happy,5
CUST4084,56,Other,South India,Perk,Monthly,1944,Retail Store,Raksha Bandhan,Relaxed,5
CUST4085,50,Other,North India,Cadbury Dairy Milk,Monthly,321,Local Shop,No Occasion,Happy,5
CUST4086,23,Other,West India,Nestle KitKat,Occasionally,1173,Local Shop,Birthday,Relaxed,3
CUST4087,41,Male,North India,Amul Dark,Monthly,1981,Supermarket,Birthday,Excited,3
CUST4088,32,Other,West India,Munch,Occasionally,1277,Online,No Occasion,Bored,1
CUST4089,22,Male,West India,Cadbury Dairy Milk,Occasionally,239,Online,No Occasion,Stressed,2
CUST4090,38,Male,North India,Munch,Occasionally,595,Online,Birthday,Excited,3
CUST4091,60,Female,East India,Perk,Occasionally,343,Retail Store,Diwali,Stressed,2
CUST4092,39,Male,West India,5 Star,Monthly,1968,Online,Birthday,Happy,2
CUST4093,26,Female,East India,Cadbury Dairy Milk,Monthly,1863,Local Shop,No Occasion,Excited,3
CUST4094,48,Female,North India,Nestle KitKat,Weekly,897,Local Shop,Valentine's Day,Happy,1
CUST4095,24,Other,East India,Cadbury Dairy Milk,Occasionally,1417,Online,No Occasion,Happy,2
CUST4096,35,Female,West India,Nestle KitKat,Monthly,820,Local Shop,Diwali,Stressed,1
CUST4097,33,Other,North India,Munch,Monthly,818,Retail Store,Birthday,Stressed,1
CUST4098,20,Female,East India,Cadbury Dairy Milk,Monthly,102,Online,Birthday,Happy,3
CUST4099,51,Male,North India,Amul Dark,Monthly,1777,Retail Store,Valentine's Day,Excited,2
CUST4100,21,Other,North India,Cadbury Dairy Milk,Monthly,733,Online,No Occasion,Relaxed,1
CUST4101,36,Male,East India,Perk,Monthly,1120,Retail Store,New Year,Relaxed,2
CUST4102,43,Other,West India,Cadbury Dairy Milk,Occasionally,1060,Retail Store,Raksha Bandhan,Stressed,1
CUST4103,37,Male,West India,Cadbury Dairy Milk,Occasionally,1495,Retail Store,Birthday,Relaxed,3
CUST4104,29,Female,West India,Nestle KitKat,Occasionally,752,Local Shop,New Year,Excited,1
CUST4105,54,Other,West India,5 Star,Occasionally,932,Retail Store,Valentine's Day,Bored,3
CUST4106,41,Other,South India,Cadbury Dairy Milk,Weekly,514,Supermarket,No Occasion,Bored,3
CUST4107,15,Other,North India,Cadbury Dairy Milk,Occasionally,602,Retail Store,Raksha Bandhan,Relaxed,2
CUST4108,33,Female,North India,Cadbury Dairy Milk,Weekly,966,Retail Store,Valentine's Day,Bored,2
CUST4109,20,Male,South India,Munch,Occasionally,1502,Retail Store,Diwali,Stressed,2
CUST4110,26,Female,North India,Amul Dark,Weekly,1057,Retail Store,Diwali,Happy,4
CUST4111,51,Female,North India,Perk,Monthly,1470,Online,Valentine's Day,Excited,2
CUST4112,28,Female,East India,Perk,Occasionally,243,Local Shop,No Occasion,Happy,2
CUST4113,30,Male,South India,Cadbury Dairy Milk,Monthly,115,Local Shop,Diwali,Happy,1
CUST4114,43,Female,North India,Amul Dark,Monthly,604,Local Shop,Raksha Bandhan,Bored,4
CUST4115,23,Other,North India,Cadbury Dairy Milk,Monthly,1775,Online,Valentine's Day,Excited,4
CUST4116,50,Female,South India,Nestle KitKat,Monthly,650,Retail Store,New Year,Happy,1
CUST4117,32,Male,South India,Amul Dark,Weekly,1549,Retail Store,New Year,Excited,2
CUST4118,58,Other,East India,Amul Dark,Monthly,1761,Local Shop,Holi,Excited,5
CUST4119,57,Male,East India,Cadbury Dairy Milk,Weekly,1954,Supermarket,Diwali,Bored,3
CUST4120,16,Female,West India,Cadbury Dairy Milk,Monthly,1099,Retail Store,New Year,Relaxed,4
CUST4121,32,Male,West India,5 Star,Weekly,1172,Retail Store,New Year,Excited,1
CUST4122,43,Other,East India,Perk,Monthly,525,Retail Store,Birthday,Excited,5
CUST4123,32,Male,North India,Cadbury Dairy Milk,Monthly,622,Online,Birthday,Sad,3
CUST4124,23,Other,South India,Cadbury Dairy Milk,Monthly,1966,Retail Store,Holi,Sad,5
CUST4125,13,Other,East India,Toblerone,Monthly,811,Local Shop,Valentine's Day,Relaxed,2
CUST4126,56,Female,West India,5 Star,Monthly,936,Retail Store,Raksha Bandhan,Relaxed,1
CUST4127,30,Female,South India,Munch,Occasionally,879,Local Shop,Valentine's Day,Bored,3
CUST4128,51,Other,West India,Nestle KitKat,Occasionally,1810,Supermarket,Birthday,Stressed,3
CUST4129,56,Male,North India,Ferrero Rocher,Occasionally,131,Online,Raksha Bandhan,Happy,2
CUST4130,45,Other,North India,Cadbury Dairy Milk,Monthly,1471,Supermarket,New Year,Excited,2
CUST4131,48,Female,West India,Amul Dark,Monthly,1767,Retail Store,No Occasion,Happy,2
CUST4132,30,Male,South India,Cadbury Dairy Milk,Weekly,749,Supermarket,Birthday,Relaxed,1
CUST4133,59,Other,West India,Cadbury Dairy Milk,Monthly,1466,Retail Store,Birthday,Happy,4
CUST4134,43,Female,South India,Cadbury Dairy Milk,Occasionally,93,Local Shop,Holi,Sad,5
CUST4135,47,Other,East India,Perk,Monthly,873,Retail Store,New Year,Bored,1
CUST4136,51,Other,West India,Ferrero Rocher,Monthly,1551,Online,Birthday,Excited,1
CUST4137,50,Other,West India,Amul Dark,Weekly,1844,Supermarket,New Year,Happy,5
CUST4138,27,Male,South India,Toblerone,Weekly,659,Retail Store,New Year,Bored,3
CUST4139,59,Female,East India,Perk,Weekly,1938,Local Shop,Raksha Bandhan,Stressed,5
CUST4140,18,Female,South India,Ferrero Rocher,Monthly,1164,Supermarket,Birthday,Relaxed,2
CUST4141,20,Other,South India,Munch,Monthly,1900,Online,Diwali,Relaxed,3
CUST4142,52,Other,West India,Ferrero Rocher,Monthly,1402,Retail Store,No Occasion,Bored,1
CUST4143,34,Other,West India,Cadbury Dairy Milk,Monthly,1726,Online,Diwali,Happy,5
CUST4144,13,Male,South India,Munch,Occasionally,1487,Local Shop,Raksha Bandhan,Sad,1
CUST4145,25,Female,North India,Cadbury Dairy Milk,Occasionally,1894,Supermarket,Birthday,Stressed,1
CUST4146,36,Other,North India,Ferrero Rocher,Occasionally,1837,Supermarket,No Occasion,Happy,5
CUST4147,33,Female,North India,Nestle KitKat,Monthly,769,Supermarket,Birthday,Bored,1
CUST4148,57,Other,West India,Ferrero Rocher,Monthly,740,Local Shop,Holi,Relaxed,4
CUST4149,55,Female,West India,Amul Dark,Occasionally,1883,Retail Store,New Year,Excited,4
CUST4150,16,Other,East India,Cadbury Dairy Milk,Weekly,1995,Retail Store,New Year,Happy,1
CUST4151,19,Male,West India,Amul Dark,Weekly,748,Retail Store,Holi,Excited,3
CUST4152,24,Other,East India,5 Star,Monthly,886,Online,Diwali,Excited,3
CUST4153,25,Other,West India,Nestle KitKat,Monthly,159,Local Shop,No Occasion,Relaxed,3
CUST4154,56,Other,North India,Nestle KitKat,Weekly,268,Supermarket,Holi,Relaxed,3
CUST4155,28,Other,North India,Nestle KitKat,Occasionally,512,Local Shop,No Occasion,Bored,4
CUST4156,18,Other,South India,5 Star,Monthly,909,Local Shop,Holi,Excited,3
CUST4157,26,Female,South India,Perk,Monthly,564,Local Shop,No Occasion,Relaxed,5
CUST4158,60,Female,East India,Toblerone,Monthly,1626,Supermarket,Raksha Bandhan,Sad,3
CUST4159,43,Male,East India,Cadbury Dairy Milk,Monthly,686,Supermarket,Valentine's Day,Excited,5
CUST4160,48,Other,South India,Cadbury Dairy Milk,Weekly,1330,Online,Valentine's Day,Happy,4
CUST4161,49,Female,East India,Cadbury Dairy Milk,Weekly,1266,Local Shop,Diwali,Relaxed,5
CUST4162,53,Female,West India,Cadbury Dairy Milk,Weekly,676,Retail Store,New Year,Bored,5
CUST4163,47,Other,North India,Ferrero Rocher,Occasionally,119,Online,Diwali,Bored,1
CUST4164,22,Other,South India,Munch,Monthly,508,Supermarket,Diwali,Excited,5
CUST4165,29,Male,South India,Nestle KitKat,Monthly,1455,Supermarket,Holi,Happy,1
CUST4166,54,Male,West India,Munch,Monthly,1891,Online,No Occasion,Bored,3
CUST4167,42,Female,East India,Cadbury Dairy Milk,Monthly,1567,Retail Store,Holi,Sad,5
CUST4168,56,Male,South India,Munch,Monthly,1921,Local Shop,Holi,Happy,5
CUST4169,19,Female,South India,Cadbury Dairy Milk,Weekly,146,Local Shop,Birthday,Sad,2
CUST4170,30,Male,West India,Munch,Occasionally,1801,Retail Store,No Occasion,Excited,3
CUST4171,31,Other,North India,Cadbury Dairy Milk,Monthly,1900,Local Shop,Birthday,Happy,5
CUST4172,27,Male,South India,Munch,Monthly,273,Supermarket,No Occasion,Bored,5
CUST4173,51,Female,South India,Cadbury Dairy Milk,Monthly,1915,Online,Diwali,Bored,2
CUST4174,56,Male,West India,Nestle KitKat,Occasionally,880,Retail Store,Holi,Happy,1
CUST4175,34,Female,South India,Ferrero Rocher,Monthly,1354,Online,New Year,Bored,3
CUST4176,51,Female,South India,Nestle KitKat,Weekly,1979,Local Shop,Birthday,Bored,2
CUST4177,54,Male,North India,Perk,Occasionally,1406,Local Shop,New Year,Happy,3
CUST4178,42,Male,South India,Munch,Monthly,1965,Supermarket,Holi,Stressed,3
CUST4179,32,Female,West India,Amul Dark,Weekly,690,Supermarket,No Occasion,Stressed,1
CUST4180,44,Other,North India,Perk,Weekly,1684,Local Shop,Raksha Bandhan,Stressed,1
CUST4181,54,Male,North India,Cadbury Dairy Milk,Occasionally,1855,Local Shop,Raksha Bandhan,Excited,4
CUST4182,37,Female,North India,Amul Dark,Occasionally,1478,Supermarket,Diwali,Stressed,2
CUST4183,35,Other,East India,Ferrero Rocher,Occasionally,545,Supermarket,Diwali,Bored,2
CUST4184,17,Female,West India,Toblerone,Occasionally,1832,Retail Store,Valentine's Day,Bored,3
CUST4185,53,Male,East India,Nestle KitKat,Monthly,1259,Supermarket,New Year,Stressed,4
CUST4186,42,Female,South India,Perk,Monthly,1829,Retail Store,Birthday,Relaxed,4
CUST4187,60,Female,North India,Cadbury Dairy Milk,Monthly,1111,Retail Store,Holi,Relaxed,3
CUST4188,51,Female,East India,Nestle KitKat,Occasionally,818,Online,Birthday,Relaxed,1
CUST4189,39,Male,South India,Nestle KitKat,Monthly,1925,Supermarket,Birthday,Stressed,4
CUST4190,54,Other,East India,Nestle KitKat,Occasionally,809,Retail Store,Diwali,Happy,2
CUST4191,49,Other,North India,Nestle KitKat,Weekly,1718,Online,Holi,Happy,1
CUST4192,19,Other,South India,Cadbury Dairy Milk,Occasionally,537,Online,Holi,Happy,5
CUST4193,17,Other,North India,5 Star,Monthly,605,Supermarket,Valentine's Day,Bored,4
CUST4194,27,Male,North India,Cadbury Dairy Milk,Occasionally,1041,Supermarket,Valentine's Day,Stressed,3
CUST4195,54,Female,East India,Toblerone,Weekly,1778,Online,Raksha Bandhan,Happy,2
CUST4196,20,Other,West India,Cadbury Dairy Milk,Weekly,1579,Retail Store,Holi,Sad,4
CUST4197,21,Other,South India,Cadbury Dairy Milk,Weekly,538,Supermarket,New Year,Happy,3
CUST4198,23,Male,South India,Amul Dark,Monthly,106,Online,New Year,Happy,2
CUST4199,34,Female,West India,Ferrero Rocher,Monthly,561,Online,Raksha Bandhan,Sad,4
CUST4200,46,Female,South India,Ferrero Rocher,Occasionally,1321,Retail Store,Raksha Bandhan,Relaxed,2
CUST4201,47,Other,East India,Amul Dark,Monthly,153,Local Shop,Diwali,Happy,5
CUST4202,25,Other,South India,Nestle KitKat,Weekly,606,Retail Store,Diwali,Relaxed,2
CUST4203,23,Female,East India,Perk,Weekly,109,Online,Raksha Bandhan,Relaxed,3
CUST4204,44,Male,South India,Ferrero Rocher,Weekly,1651,Retail Store,Diwali,Relaxed,4
CUST4205,54,Female,East India,Nestle KitKat,Occasionally,784,Supermarket,Birthday,Excited,3
CUST4206,27,Female,West India,5 Star,Occasionally,1632,Online,Birthday,Stressed,5
CUST4207,50,Other,South India,Perk,Occasionally,1311,Retail Store,Birthday,Relaxed,1
CUST4208,13,Male,East India,Nestle KitKat,Monthly,420,Retail Store,Birthday,Excited,2
CUST4209,58,Male,North India,5 Star,Weekly,75,Retail Store,New Year,Bored,3
CUST4210,36,Male,North India,Munch,Weekly,442,Retail Store,New Year,Excited,4
CUST4211,55,Other,North India,Ferrero Rocher,Monthly,1892,Online,Valentine's Day,Relaxed,4
CUST4212,52,Male,South India,Cadbury Dairy Milk,Occasionally,655,Retail Store,Holi,Relaxed,1
CUST4213,34,Male,East India,Munch,Weekly,159,Supermarket,No Occasion,Relaxed,4
CUST4214,15,Other,North India,Cadbury Dairy Milk,Weekly,1465,Local Shop,Valentine's Day,Excited,5
CUST4215,26,Female,South India,Cadbury Dairy Milk,Occasionally,822,Local Shop,Diwali,Excited,1
CUST4216,14,Male,East India,Nestle KitKat,Monthly,303,Local Shop,No Occasion,Stressed,5
CUST4217,44,Female,North India,Perk,Weekly,1880,Supermarket,No Occasion,Happy,2
CUST4218,60,Male,North India,Munch,Occasionally,1909,Local Shop,Diwali,Stressed,5
CUST4219,50,Female,South India,Amul Dark,Weekly,1625,Online,Diwali,Stressed,2
CUST4220,45,Female,East India,Munch,Occasionally,1877,Online,Holi,Bored,5
CUST4221,58,Other,South India,Cadbury Dairy Milk,Weekly,966,Supermarket,Valentine's Day,Stressed,1
CUST4222,54,Other,North India,Cadbury Dairy Milk,Weekly,815,Supermarket,No Occasion,Happy,2
CUST4223,18,Male,South India,Amul Dark,Monthly,1170,Online,Raksha Bandhan,Excited,5
CUST4224,53,Male,South India,Munch,Weekly,587,Supermarket,No Occasion,Happy,5
CUST4225,51,Other,North India,Ferrero Rocher,Monthly,1177,Supermarket,Diwali,Stressed,4
CUST4226,37,Male,North India,Cadbury Dairy Milk,Monthly,664,Online,Valentine's Day,Relaxed,5
CUST4227,46,Male,East India,Cadbury Dairy Milk,Monthly,636,Online,No Occasion,Relaxed,4
CUST4228,23,Other,East India,Cadbury Dairy Milk,Monthly,646,Retail Store,Raksha Bandhan,Stressed,5
CUST4229,58,Female,North India,Nestle KitKat,Monthly,1569,Retail Store,Diwali,Relaxed,3
CUST4230,49,Male,North India,Cadbury Dairy Milk,Weekly,1287,Local Shop,No Occasion,Happy,4
CUST4231,53,Other,West India,Munch,Occasionally,162,Supermarket,Diwali,Relaxed,1
CUST4232,19,Male,West India,Ferrero Rocher,Occasionally,1385,Online,Diwali,Relaxed,1
CUST4233,58,Male,East India,Perk,Weekly,618,Local Shop,Valentine's Day,Excited,2
CUST4234,60,Other,South India,Cadbury Dairy Milk,Monthly,1004,Retail Store,New Year,Relaxed,1
CUST4235,34,Other,North India,Cadbury Dairy Milk,Monthly,945,Supermarket,New Year,Relaxed,2
CUST4236,60,Male,North India,Amul Dark,Weekly,1174,Local Shop,No Occasion,Relaxed,1
CUST4237,51,Male,South India,Toblerone,Monthly,811,Supermarket,Birthday,Happy,4
CUST4238,22,Female,East India,Ferrero Rocher,Monthly,1720,Local Shop,Birthday,Happy,3
CUST4239,33,Female,West India,Toblerone,Weekly,987,Supermarket,Birthday,Excited,2
CUST4240,18,Other,East India,5 Star,Weekly,702,Supermarket,Holi,Stressed,3
CUST4241,13,Male,South India,Cadbury Dairy Milk,Occasionally,133,Online,New Year,Sad,5
CUST4242,46,Other,North India,Cadbury Dairy Milk,Monthly,768,Supermarket,No Occasion,Happy,5
CUST4243,26,Other,West India,Perk,Weekly,1815,Retail Store,No Occasion,Excited,3
CUST4244,48,Male,South India,Nestle KitKat,Occasionally,917,Online,Valentine's Day,Bored,4
CUST4245,39,Female,North India,Nestle KitKat,Occasionally,998,Supermarket,Birthday,Stressed,3
CUST4246,21,Other,East India,Nestle KitKat,Weekly,351,Retail Store,New Year,Relaxed,3
CUST4247,18,Other,West India,Nestle KitKat,Occasionally,1646,Retail Store,Raksha Bandhan,Relaxed,3
CUST4248,43,Male,North India,Munch,Monthly,1290,Local Shop,Diwali,Excited,2
CUST4249,29,Female,North India,Cadbury Dairy Milk,Monthly,617,Online,No Occasion,Happy,2
CUST4250,55,Female,North India,Nestle KitKat,Monthly,590,Online,Birthday,Sad,3
CUST4251,48,Male,North India,Ferrero Rocher,Occasionally,1696,Local Shop,Birthday,Sad,4
CUST4252,33,Other,North India,Perk,Weekly,141,Local Shop,Birthday,Stressed,5
CUST4253,39,Male,East India,Amul Dark,Monthly,703,Local Shop,Holi,Happy,5
CUST4254,53,Male,South India,Munch,Monthly,1525,Online,Diwali,Happy,5
CUST4255,40,Female,West India,5 Star,Monthly,663,Retail Store,New Year,Excited,1
CUST4256,28,Other,East India,Amul Dark,Monthly,120,Retail Store,Birthday,Happy,4
CUST4257,47,Other,West India,Cadbury Dairy Milk,Monthly,1598,Supermarket,No Occasion,Relaxed,2
CUST4258,48,Female,North India,Ferrero Rocher,Weekly,1474,Online,Birthday,Stressed,5
CUST4259,47,Other,South India,Perk,Monthly,718,Online,No Occasion,Stressed,2
CUST4260,57,Other,North India,5 Star,Monthly,130,Local Shop,Birthday,Relaxed,2
CUST4261,31,Male,East India,Munch,Occasionally,1173,Online,No Occasion,Excited,2
CUST4262,33,Male,East India,Amul Dark,Monthly,644,Online,No Occasion,Sad,2
CUST4263,45,Male,West India,Ferrero Rocher,Monthly,267,Retail Store,Birthday,Excited,3
CUST4264,35,Other,North India,Cadbury Dairy Milk,Occasionally,933,Online,Birthday,Sad,2
CUST4265,18,Other,North India,Cadbury Dairy Milk,Weekly,798,Retail Store,Birthday,Sad,1
CUST4266,44,Other,South India,Cadbury Dairy Milk,Weekly,174,Retail Store,Holi,Relaxed,2
CUST4267,34,Other,South India,Cadbury Dairy Milk,Monthly,250,Online,Birthday,Bored,5
CUST4268,15,Female,North India,Nestle KitKat,Weekly,1075,Retail Store,Birthday,Relaxed,2
CUST4269,47,Female,West India,Nestle KitKat,Monthly,623,Local Shop,New Year,Relaxed,5
CUST4270,28,Other,South India,Amul Dark,Weekly,1093,Retail Store,New Year,Relaxed,2
CUST4271,54,Male,North India,Ferrero Rocher,Weekly,1032,Online,Diwali,Stressed,4
CUST4272,37,Male,North India,Amul Dark,Weekly,771,Local Shop,Diwali,Happy,3
